"Node Number","Temperature","Points:0","Points:1","Points:2"
646,180.23,1.61,0.46,0
647,180.23,1.61,0.47,0
648,180.23,1.61,0.48,0
649,180.23,1.61,0.49,0
650,180.23,1.61,0.5,0
651,180.23,1.61,0.51,0
652,180.23,1.61,0.52,0
653,180.23,1.61,0.53,0
654,180.23,1.61,0.54,0
655,180.23,1.61,0.55,0
656,180.23,1.61,0.56,0
657,180.23,1.61,0.57,0
658,180.23,1.61,0.58,0
659,180.23,1.61,0.59,0
660,180.23,1.62,0.01,0
661,180.23,1.62,0.02,0
662,180.23,1.62,0.03,0
663,180.23,1.62,0.04,0
664,180.23,1.62,0.05,0
665,180.23,1.62,0.06,0
666,180.23,1.62,0.07,0
667,180.23,1.62,0.08,0
668,180.23,1.62,0.09,0
669,180.23,1.62,0.1,0
670,180.23,1.62,0.11,0
671,180.23,1.62,0.12,0
672,180.23,1.62,0.13,0
673,180.23,1.62,0.14,0
674,180.23,1.62,0.15,0
675,180.23,1.62,0.16,0
676,180.23,1.62,0.17,0
677,180.23,1.62,0.18,0
678,180.23,1.62,0.19,0
679,180.23,1.62,0.2,0
680,180.23,1.62,0.21,0
681,180.23,1.62,0.22,0
682,180.23,1.62,0.23,0
683,180.23,1.62,0.24,0
684,180.23,1.62,0.25,0
685,180.23,1.62,0.26,0
686,180.23,1.62,0.27,0
687,180.23,1.62,0.28,0
688,180.23,1.62,0.29,0
689,180.23,1.62,0.3,0
690,180.23,1.62,0.31,0
691,180.23,1.62,0.32,0
692,180.23,1.62,0.33,0
693,180.23,1.62,0.34,0
694,180.23,1.62,0.35,0
695,180.23,1.62,0.36,0
696,180.23,1.62,0.37,0
697,180.23,1.62,0.38,0
698,180.23,1.62,0.39,0
699,180.23,1.62,0.4,0
700,180.23,1.62,0.41,0
701,180.23,1.62,0.42,0
702,180.23,1.62,0.43,0
703,180.23,1.62,0.44,0
704,180.23,1.62,0.45,0
705,180.23,1.62,0.46,0
706,180.23,1.62,0.47,0
707,180.23,1.62,0.48,0
708,180.23,1.62,0.49,0
709,180.23,1.62,0.5,0
710,180.23,1.62,0.51,0
711,180.23,1.62,0.52,0
712,180.23,1.62,0.53,0
713,180.23,1.62,0.54,0
714,180.23,1.62,0.55,0
715,180.23,1.62,0.56,0
716,180.23,1.62,0.57,0
717,180.23,1.62,0.58,0
718,180.23,1.62,0.59,0
719,180.23,1.63,0.01,0
720,180.23,1.63,0.02,0
721,180.23,1.63,0.03,0
722,180.23,1.63,0.04,0
723,180.23,1.63,0.05,0
724,180.23,1.63,0.06,0
725,180.23,1.63,0.07,0
726,180.23,1.63,0.08,0
727,180.23,1.63,0.09,0
728,180.23,1.63,0.1,0
729,180.23,1.63,0.11,0
730,180.23,1.63,0.12,0
731,180.23,1.63,0.13,0
732,180.23,1.63,0.14,0
733,180.23,1.63,0.15,0
734,180.23,1.63,0.16,0
735,180.23,1.63,0.17,0
736,180.23,1.63,0.18,0
737,180.23,1.63,0.19,0
738,180.23,1.63,0.2,0
739,180.23,1.63,0.21,0
740,180.23,1.63,0.22,0
741,180.23,1.63,0.23,0
742,180.23,1.63,0.24,0
743,180.23,1.63,0.25,0
744,180.23,1.63,0.26,0
745,180.23,1.63,0.27,0
746,180.23,1.63,0.28,0
747,180.23,1.63,0.29,0
748,180.23,1.63,0.3,0
749,180.23,1.63,0.31,0
750,180.23,1.63,0.32,0
751,180.23,1.63,0.33,0
752,180.23,1.63,0.34,0
753,180.23,1.63,0.35,0
754,180.23,1.63,0.36,0
755,180.23,1.63,0.37,0
756,180.23,1.63,0.38,0
757,180.23,1.63,0.39,0
758,180.23,1.63,0.4,0
759,180.23,1.63,0.41,0
760,180.23,1.63,0.42,0
761,180.23,1.63,0.43,0
762,180.23,1.63,0.44,0
763,180.23,1.63,0.45,0
764,180.23,1.63,0.46,0
765,180.23,1.63,0.47,0
766,180.23,1.63,0.48,0
767,180.23,1.63,0.49,0
768,180.23,1.63,0.5,0
769,180.23,1.63,0.51,0
770,180.23,1.63,0.52,0
771,180.23,1.63,0.53,0
772,180.23,1.63,0.54,0
773,180.23,1.63,0.55,0
774,180.23,1.63,0.56,0
775,180.23,1.63,0.57,0
776,180.23,1.63,0.58,0
777,180.23,1.63,0.59,0
778,180.23,1.64,0.01,0
779,180.23,1.64,0.02,0
780,180.23,1.64,0.03,0
781,180.23,1.64,0.04,0
782,180.23,1.64,0.05,0
783,180.23,1.64,0.06,0
784,180.23,1.64,0.07,0
785,180.23,1.64,0.08,0
786,180.23,1.64,0.09,0
787,180.23,1.64,0.1,0
788,180.23,1.64,0.11,0
789,180.23,1.64,0.12,0
790,180.23,1.64,0.13,0
791,180.23,1.64,0.14,0
792,180.23,1.64,0.15,0
793,180.23,1.64,0.16,0
794,180.23,1.64,0.17,0
795,180.23,1.64,0.18,0
796,180.23,1.64,0.19,0
797,180.23,1.64,0.2,0
798,180.23,1.64,0.21,0
799,180.23,1.64,0.22,0
800,180.23,1.64,0.23,0
801,180.23,1.64,0.24,0
802,180.23,1.64,0.25,0
803,180.23,1.64,0.26,0
804,180.23,1.64,0.27,0
805,180.23,1.64,0.28,0
806,180.23,1.64,0.29,0
807,180.23,1.64,0.3,0
808,180.23,1.64,0.31,0
809,180.23,1.64,0.32,0
810,180.23,1.64,0.33,0
811,180.23,1.64,0.34,0
812,180.23,1.64,0.35,0
813,180.23,1.64,0.36,0
814,180.23,1.64,0.37,0
815,180.23,1.64,0.38,0
816,180.23,1.64,0.39,0
817,180.23,1.64,0.4,0
818,180.23,1.64,0.41,0
819,180.23,1.64,0.42,0
820,180.23,1.64,0.43,0
821,180.23,1.64,0.44,0
822,180.23,1.64,0.45,0
823,180.23,1.64,0.46,0
824,180.23,1.64,0.47,0
825,180.23,1.64,0.48,0
826,180.23,1.64,0.49,0
827,180.23,1.64,0.5,0
828,180.23,1.64,0.51,0
829,180.23,1.64,0.52,0
830,180.23,1.64,0.53,0
831,180.23,1.64,0.54,0
832,180.23,1.64,0.55,0
833,180.23,1.64,0.56,0
834,180.23,1.64,0.57,0
835,180.23,1.64,0.58,0
836,180.23,1.64,0.59,0
837,180.23,1.65,0.01,0
838,180.23,1.65,0.02,0
839,180.23,1.65,0.03,0
840,180.23,1.65,0.04,0
841,180.23,1.65,0.05,0
842,180.23,1.65,0.06,0
843,180.23,1.65,0.07,0
844,180.23,1.65,0.08,0
845,180.23,1.65,0.09,0
846,180.23,1.65,0.1,0
847,180.23,1.65,0.11,0
848,180.23,1.65,0.12,0
849,180.23,1.65,0.13,0
850,180.23,1.65,0.14,0
851,180.23,1.65,0.15,0
852,180.23,1.65,0.16,0
853,180.23,1.65,0.17,0
854,180.23,1.65,0.18,0
855,180.23,1.65,0.19,0
856,180.23,1.65,0.2,0
857,180.23,1.65,0.21,0
858,180.23,1.65,0.22,0
859,180.23,1.65,0.23,0
860,180.23,1.65,0.24,0
861,180.23,1.65,0.25,0
862,180.23,1.65,0.26,0
863,180.23,1.65,0.27,0
864,180.23,1.65,0.28,0
865,180.23,1.65,0.29,0
866,180.23,1.65,0.3,0
867,180.23,1.65,0.31,0
868,180.23,1.65,0.32,0
869,180.23,1.65,0.33,0
870,180.23,1.65,0.34,0
871,180.23,1.65,0.35,0
872,180.23,1.65,0.36,0
873,180.23,1.65,0.37,0
874,180.23,1.65,0.38,0
875,180.23,1.65,0.39,0
876,180.23,1.65,0.4,0
877,180.23,1.65,0.41,0
878,180.23,1.65,0.42,0
879,180.23,1.65,0.43,0
880,180.23,1.65,0.44,0
881,180.23,1.65,0.45,0
882,180.23,1.65,0.46,0
883,180.23,1.65,0.47,0
884,180.23,1.65,0.48,0
885,180.23,1.65,0.49,0
886,180.23,1.65,0.5,0
887,180.23,1.65,0.51,0
888,180.23,1.65,0.52,0
889,180.23,1.65,0.53,0
890,180.23,1.65,0.54,0
891,180.23,1.65,0.55,0
892,180.23,1.65,0.56,0
893,180.23,1.65,0.57,0
894,180.23,1.65,0.58,0
895,180.23,1.65,0.59,0
896,180.23,1.66,0.01,0
897,180.23,1.66,0.02,0
898,180.23,1.66,0.03,0
899,180.23,1.66,0.04,0
900,180.23,1.66,0.05,0
901,180.23,1.66,0.06,0
902,180.23,1.66,0.07,0
903,180.23,1.66,0.08,0
904,180.23,1.66,0.09,0
905,180.23,1.66,0.1,0
906,180.23,1.66,0.11,0
907,180.23,1.66,0.12,0
908,180.23,1.66,0.13,0
909,180.23,1.66,0.14,0
910,180.23,1.66,0.15,0
911,180.23,1.66,0.16,0
912,180.23,1.66,0.17,0
913,180.23,1.66,0.18,0
914,180.23,1.66,0.19,0
915,180.23,1.66,0.2,0
916,180.23,1.66,0.21,0
917,180.23,1.66,0.22,0
918,180.23,1.66,0.23,0
919,180.23,1.66,0.24,0
920,180.23,1.66,0.25,0
921,180.23,1.66,0.26,0
922,180.23,1.66,0.27,0
923,180.23,1.66,0.28,0
924,180.23,1.66,0.29,0
925,180.23,1.66,0.3,0
926,180.23,1.66,0.31,0
927,180.23,1.66,0.32,0
928,180.23,1.66,0.33,0
929,180.23,1.66,0.34,0
930,180.23,1.66,0.35,0
931,180.23,1.66,0.36,0
932,180.23,1.66,0.37,0
933,180.23,1.66,0.38,0
934,180.23,1.66,0.39,0
935,180.23,1.66,0.4,0
936,180.23,1.66,0.41,0
937,180.23,1.66,0.42,0
938,180.23,1.66,0.43,0
939,180.23,1.66,0.44,0
940,180.23,1.66,0.45,0
941,180.23,1.66,0.46,0
942,180.23,1.66,0.47,0
943,180.23,1.66,0.48,0
944,180.23,1.66,0.49,0
945,180.23,1.66,0.5,0
946,180.23,1.66,0.51,0
947,180.23,1.66,0.52,0
948,180.23,1.66,0.53,0
949,180.23,1.66,0.54,0
950,180.23,1.66,0.55,0
951,180.23,1.66,0.56,0
952,180.23,1.66,0.57,0
953,180.23,1.66,0.58,0
954,180.23,1.66,0.59,0
955,180.23,1.67,0.01,0
956,180.23,1.67,0.02,0
957,180.23,1.67,0.03,0
958,180.23,1.67,0.04,0
959,180.23,1.67,0.05,0
960,180.23,1.67,0.06,0
961,180.23,1.67,0.07,0
962,180.23,1.67,0.08,0
963,180.23,1.67,0.09,0
964,180.23,1.67,0.1,0
965,180.23,1.67,0.11,0
966,180.23,1.67,0.12,0
967,180.23,1.67,0.13,0
968,180.23,1.67,0.14,0
969,180.23,1.67,0.15,0
970,180.23,1.67,0.16,0
971,180.23,1.67,0.17,0
972,180.23,1.67,0.18,0
973,180.23,1.67,0.19,0
974,180.23,1.67,0.2,0
975,180.23,1.67,0.21,0
976,180.23,1.67,0.22,0
977,180.23,1.67,0.23,0
978,180.23,1.67,0.24,0
979,180.23,1.67,0.25,0
980,180.23,1.67,0.26,0
981,180.23,1.67,0.27,0
982,180.23,1.67,0.28,0
983,180.23,1.67,0.29,0
984,180.23,1.67,0.3,0
985,180.23,1.67,0.31,0
986,180.23,1.67,0.32,0
987,180.23,1.67,0.33,0
988,180.23,1.67,0.34,0
989,180.23,1.67,0.35,0
990,180.23,1.67,0.36,0
991,180.23,1.67,0.37,0
992,180.23,1.67,0.38,0
993,180.23,1.67,0.39,0
994,180.23,1.67,0.4,0
995,180.23,1.67,0.41,0
996,180.23,1.67,0.42,0
997,180.23,1.67,0.43,0
998,180.23,1.67,0.44,0
999,180.23,1.67,0.45,0
1000,180.23,1.67,0.46,0
1001,180.23,1.67,0.47,0
1002,180.23,1.67,0.48,0
1003,180.23,1.67,0.49,0
1004,180.23,1.67,0.5,0
1005,180.23,1.67,0.51,0
1006,180.23,1.67,0.52,0
1007,180.23,1.67,0.53,0
1008,180.23,1.67,0.54,0
1009,180.23,1.67,0.55,0
1010,180.23,1.67,0.56,0
1011,180.23,1.67,0.57,0
1012,180.23,1.67,0.58,0
1013,180.23,1.67,0.59,0
1014,180.23,1.68,0.01,0
1015,180.23,1.68,0.02,0
1016,180.23,1.68,0.03,0
1017,180.23,1.68,0.04,0
1018,180.23,1.68,0.05,0
1019,180.23,1.68,0.06,0
1020,180.23,1.68,0.07,0
1021,180.23,1.68,0.08,0
1022,180.23,1.68,0.09,0
1023,180.23,1.68,0.1,0
1024,180.23,1.68,0.11,0
1025,180.23,1.68,0.12,0
1026,180.23,1.68,0.13,0
1027,180.23,1.68,0.14,0
1028,180.23,1.68,0.15,0
1029,180.23,1.68,0.16,0
1030,180.23,1.68,0.17,0
1031,180.23,1.68,0.18,0
1032,180.23,1.68,0.19,0
1033,180.23,1.68,0.2,0
1034,180.23,1.68,0.21,0
1035,180.23,1.68,0.22,0
1036,180.23,1.68,0.23,0
1037,180.23,1.68,0.24,0
1038,180.23,1.68,0.25,0
1039,180.23,1.68,0.26,0
1040,180.23,1.68,0.27,0
1041,180.23,1.68,0.28,0
1042,180.23,1.68,0.29,0
1043,180.23,1.68,0.3,0
1044,180.23,1.68,0.31,0
1045,180.23,1.68,0.32,0
1046,180.23,1.68,0.33,0
1047,180.23,1.68,0.34,0
1048,180.23,1.68,0.35,0
1049,180.23,1.68,0.36,0
1050,180.23,1.68,0.37,0
1051,180.23,1.68,0.38,0
1052,180.23,1.68,0.39,0
1053,180.23,1.68,0.4,0
1054,180.23,1.68,0.41,0
1055,180.23,1.68,0.42,0
1056,180.23,1.68,0.43,0
1057,180.23,1.68,0.44,0
1058,180.23,1.68,0.45,0
1059,180.23,1.68,0.46,0
1060,180.23,1.68,0.47,0
1061,180.23,1.68,0.48,0
1062,180.23,1.68,0.49,0
1063,180.23,1.68,0.5,0
1064,180.23,1.68,0.51,0
1065,180.23,1.68,0.52,0
1066,180.23,1.68,0.53,0
1067,180.23,1.68,0.54,0
1068,180.23,1.68,0.55,0
1069,180.23,1.68,0.56,0
1070,180.23,1.68,0.57,0
1071,180.23,1.68,0.58,0
1072,180.23,1.68,0.59,0
1073,180.23,1.69,0.01,0
1074,180.23,1.69,0.02,0
1075,180.23,1.69,0.03,0
1076,180.23,1.69,0.04,0
1077,180.23,1.69,0.05,0
1078,180.23,1.69,0.06,0
1079,180.23,1.69,0.07,0
1080,180.23,1.69,0.08,0
1081,180.23,1.69,0.09,0
1082,180.23,1.69,0.1,0
1083,180.23,1.69,0.11,0
1084,180.23,1.69,0.12,0
1085,180.23,1.69,0.13,0
1086,180.23,1.69,0.14,0
1087,180.23,1.69,0.15,0
1088,180.23,1.69,0.16,0
1089,180.23,1.69,0.17,0
1090,180.23,1.69,0.18,0
1091,180.23,1.69,0.19,0
1092,180.23,1.69,0.2,0
1093,180.23,1.69,0.21,0
1094,180.23,1.69,0.22,0
1095,180.23,1.69,0.23,0
1096,180.23,1.69,0.24,0
1097,180.23,1.69,0.25,0
1098,180.23,1.69,0.26,0
1099,180.23,1.69,0.27,0
1100,180.23,1.69,0.28,0
1101,180.23,1.69,0.29,0
1102,180.23,1.69,0.3,0
1103,180.23,1.69,0.31,0
1104,180.23,1.69,0.32,0
1105,180.23,1.69,0.33,0
1106,180.23,1.69,0.34,0
1107,180.23,1.69,0.35,0
1108,180.23,1.69,0.36,0
1109,180.23,1.69,0.37,0
1110,180.23,1.69,0.38,0
1111,180.23,1.69,0.39,0
1112,180.23,1.69,0.4,0
1113,180.23,1.69,0.41,0
1114,180.23,1.69,0.42,0
1115,180.23,1.69,0.43,0
1116,180.23,1.69,0.44,0
1117,180.23,1.69,0.45,0
1118,180.23,1.69,0.46,0
1119,180.23,1.69,0.47,0
1120,180.23,1.69,0.48,0
1121,180.23,1.69,0.49,0
1122,180.23,1.69,0.5,0
1123,180.23,1.69,0.51,0
1124,180.23,1.69,0.52,0
1125,180.23,1.69,0.53,0
1126,180.23,1.69,0.54,0
1127,180.23,1.69,0.55,0
1128,180.23,1.69,0.56,0
1129,180.23,1.69,0.57,0
1130,180.23,1.69,0.58,0
1131,180.23,1.69,0.59,0
1132,180.23,1.7,0.01,0
1133,180.23,1.7,0.02,0
1134,180.23,1.7,0.03,0
1135,180.23,1.7,0.04,0
1136,180.23,1.7,0.05,0
1137,180.23,1.7,0.06,0
1138,180.23,1.7,0.07,0
1139,180.23,1.7,0.08,0
1140,180.23,1.7,0.09,0
1141,180.23,1.7,0.1,0
1142,180.23,1.7,0.11,0
1143,180.23,1.7,0.12,0
1144,180.23,1.7,0.13,0
1145,180.23,1.7,0.14,0
1146,180.23,1.7,0.15,0
1147,180.23,1.7,0.16,0
1148,180.23,1.7,0.17,0
1149,180.23,1.7,0.18,0
1150,180.23,1.7,0.19,0
1151,180.23,1.7,0.2,0
1152,180.23,1.7,0.21,0
1153,180.23,1.7,0.22,0
1154,180.23,1.7,0.23,0
1155,180.23,1.7,0.24,0
1156,180.23,1.7,0.25,0
1157,180.23,1.7,0.26,0
1158,180.23,1.7,0.27,0
1159,180.23,1.7,0.28,0
1160,180.23,1.7,0.29,0
1161,180.23,1.7,0.3,0
1162,180.23,1.7,0.31,0
1163,180.23,1.7,0.32,0
1164,180.23,1.7,0.33,0
1165,180.23,1.7,0.34,0
1166,180.23,1.7,0.35,0
1167,180.23,1.7,0.36,0
1168,180.23,1.7,0.37,0
1169,180.23,1.7,0.38,0
1170,180.23,1.7,0.39,0
1171,180.23,1.7,0.4,0
1172,180.23,1.7,0.41,0
1173,180.23,1.7,0.42,0
1174,180.23,1.7,0.43,0
1175,180.23,1.7,0.44,0
1176,180.23,1.7,0.45,0
1177,180.23,1.7,0.46,0
1178,180.23,1.7,0.47,0
1179,180.23,1.7,0.48,0
1180,180.23,1.7,0.49,0
1181,180.23,1.7,0.5,0
1182,180.23,1.7,0.51,0
1183,180.23,1.7,0.52,0
1184,180.23,1.7,0.53,0
1185,180.23,1.7,0.54,0
1186,180.23,1.7,0.55,0
1187,180.23,1.7,0.56,0
1188,180.23,1.7,0.57,0
1189,180.23,1.7,0.58,0
1190,180.23,1.7,0.59,0
1191,180.23,1.71,0.01,0
1192,180.23,1.71,0.02,0
1193,180.23,1.71,0.03,0
1194,180.23,1.71,0.04,0
1195,180.23,1.71,0.05,0
1196,180.23,1.71,0.06,0
1197,180.23,1.71,0.07,0
1198,180.23,1.71,0.08,0
1199,180.23,1.71,0.09,0
1200,180.23,1.71,0.1,0
1201,180.23,1.71,0.11,0
1202,180.23,1.71,0.12,0
1203,180.23,1.71,0.13,0
1204,180.23,1.71,0.14,0
1205,180.23,1.71,0.15,0
1206,180.23,1.71,0.16,0
1207,180.23,1.71,0.17,0
1208,180.23,1.71,0.18,0
1209,180.23,1.71,0.19,0
1210,180.23,1.71,0.2,0
1211,180.23,1.71,0.21,0
1212,180.23,1.71,0.22,0
1213,180.23,1.71,0.23,0
1214,180.23,1.71,0.24,0
1215,180.23,1.71,0.25,0
1216,180.23,1.71,0.26,0
1217,180.23,1.71,0.27,0
1218,180.23,1.71,0.28,0
1219,180.23,1.71,0.29,0
1220,180.23,1.71,0.3,0
1221,180.23,1.71,0.31,0
1222,180.23,1.71,0.32,0
1223,180.23,1.71,0.33,0
1224,180.23,1.71,0.34,0
1225,180.23,1.71,0.35,0
1226,180.23,1.71,0.36,0
1227,180.23,1.71,0.37,0
1228,180.23,1.71,0.38,0
1229,180.23,1.71,0.39,0
1230,180.23,1.71,0.4,0
1231,180.23,1.71,0.41,0
1232,180.23,1.71,0.42,0
1233,180.23,1.71,0.43,0
1234,180.23,1.71,0.44,0
1235,180.23,1.71,0.45,0
1236,180.23,1.71,0.46,0
1237,180.23,1.71,0.47,0
1238,180.23,1.71,0.48,0
1239,180.23,1.71,0.49,0
1240,180.23,1.71,0.5,0
1241,180.23,1.71,0.51,0
1242,180.23,1.71,0.52,0
1243,180.23,1.71,0.53,0
1244,180.23,1.71,0.54,0
1245,180.23,1.71,0.55,0
1246,180.23,1.71,0.56,0
1247,180.23,1.71,0.57,0
1248,180.23,1.71,0.58,0
1249,180.23,1.71,0.59,0
1250,180.23,1.72,0.01,0
1251,180.23,1.72,0.02,0
1252,180.23,1.72,0.03,0
1253,180.23,1.72,0.04,0
1254,180.23,1.72,0.05,0
1255,180.23,1.72,0.06,0
1256,180.23,1.72,0.07,0
1257,180.23,1.72,0.08,0
1258,180.23,1.72,0.09,0
1259,180.23,1.72,0.1,0
1260,180.23,1.72,0.11,0
1261,180.23,1.72,0.12,0
1262,180.23,1.72,0.13,0
1263,180.23,1.72,0.14,0
1264,180.23,1.72,0.15,0
1265,180.23,1.72,0.16,0
1266,180.23,1.72,0.17,0
1267,180.23,1.72,0.18,0
1268,180.23,1.72,0.19,0
1269,180.23,1.72,0.2,0
1270,180.23,1.72,0.21,0
1271,180.23,1.72,0.22,0
1272,180.23,1.72,0.23,0
1273,180.23,1.72,0.24,0
1274,180.23,1.72,0.25,0
1275,180.23,1.72,0.26,0
1276,180.23,1.72,0.27,0
1277,180.23,1.72,0.28,0
1278,180.23,1.72,0.29,0
1279,180.23,1.72,0.3,0
1280,180.23,1.72,0.31,0
1281,180.23,1.72,0.32,0
1282,180.23,1.72,0.33,0
1283,180.23,1.72,0.34,0
1284,180.23,1.72,0.35,0
1285,180.23,1.72,0.36,0
1286,180.23,1.72,0.37,0
1287,180.23,1.72,0.38,0
1288,180.23,1.72,0.39,0
1289,180.23,1.72,0.4,0
1290,180.23,1.72,0.41,0
1291,180.23,1.72,0.42,0
1292,180.23,1.72,0.43,0
1293,180.23,1.72,0.44,0
1294,180.23,1.72,0.45,0
1295,180.23,1.72,0.46,0
1296,180.23,1.72,0.47,0
1297,180.23,1.72,0.48,0
1298,180.23,1.72,0.49,0
1299,180.23,1.72,0.5,0
1300,180.23,1.72,0.51,0
1301,180.23,1.72,0.52,0
1302,180.23,1.72,0.53,0
1303,180.23,1.72,0.54,0
1304,180.23,1.72,0.55,0
1305,180.23,1.72,0.56,0
1306,180.23,1.72,0.57,0
1307,180.23,1.72,0.58,0
1308,180.23,1.72,0.59,0
1309,180.23,1.73,0.01,0
1310,180.23,1.73,0.02,0
1311,180.23,1.73,0.03,0
1312,180.23,1.73,0.04,0
1313,180.23,1.73,0.05,0
1314,180.23,1.73,0.06,0
1315,180.23,1.73,0.07,0
1316,180.23,1.73,0.08,0
1317,180.23,1.73,0.09,0
1318,180.23,1.73,0.1,0
1319,180.23,1.73,0.11,0
1320,180.23,1.73,0.12,0
1321,180.23,1.73,0.13,0
1322,180.23,1.73,0.14,0
1323,180.23,1.73,0.15,0
1324,180.23,1.73,0.16,0
1325,180.23,1.73,0.17,0
1326,180.23,1.73,0.18,0
1327,180.23,1.73,0.19,0
1328,180.23,1.73,0.2,0
1329,180.23,1.73,0.21,0
1330,180.23,1.73,0.22,0
1331,180.23,1.73,0.23,0
1332,180.23,1.73,0.24,0
1333,180.23,1.73,0.25,0
1334,180.23,1.73,0.26,0
1335,180.23,1.73,0.27,0
1336,180.23,1.73,0.28,0
1337,180.23,1.73,0.29,0
1338,180.23,1.73,0.3,0
1339,180.23,1.73,0.31,0
1340,180.23,1.73,0.32,0
1341,180.23,1.73,0.33,0
1342,180.23,1.73,0.34,0
1343,180.23,1.73,0.35,0
1344,180.23,1.73,0.36,0
1345,180.23,1.73,0.37,0
1346,180.23,1.73,0.38,0
1347,180.23,1.73,0.39,0
1348,180.23,1.73,0.4,0
1349,180.23,1.73,0.41,0
1350,180.23,1.73,0.42,0
1351,180.23,1.73,0.43,0
1352,180.23,1.73,0.44,0
1353,180.23,1.73,0.45,0
1354,180.23,1.73,0.46,0
1355,180.23,1.73,0.47,0
1356,180.23,1.73,0.48,0
1357,180.23,1.73,0.49,0
1358,180.23,1.73,0.5,0
1359,180.23,1.73,0.51,0
1360,180.23,1.73,0.52,0
1361,180.23,1.73,0.53,0
1362,180.23,1.73,0.54,0
1363,180.23,1.73,0.55,0
1364,180.23,1.73,0.56,0
1365,180.23,1.73,0.57,0
1366,180.23,1.73,0.58,0
1367,180.23,1.73,0.59,0
1368,180.23,1.74,0.01,0
1369,180.23,1.74,0.02,0
1370,180.23,1.74,0.03,0
1371,180.23,1.74,0.04,0
1372,180.23,1.74,0.05,0
1373,180.23,1.74,0.06,0
1374,180.23,1.74,0.07,0
1375,180.23,1.74,0.08,0
1376,180.23,1.74,0.09,0
1377,180.23,1.74,0.1,0
1378,180.23,1.74,0.11,0
1379,180.23,1.74,0.12,0
1380,180.23,1.74,0.13,0
1381,180.23,1.74,0.14,0
1382,180.23,1.74,0.15,0
1383,180.23,1.74,0.16,0
1384,180.23,1.74,0.17,0
1385,180.23,1.74,0.18,0
1386,180.23,1.74,0.19,0
1387,180.23,1.74,0.2,0
1388,180.23,1.74,0.21,0
1389,180.23,1.74,0.22,0
1390,180.23,1.74,0.23,0
1391,180.23,1.74,0.24,0
1392,180.23,1.74,0.25,0
1393,180.23,1.74,0.26,0
1394,180.23,1.74,0.27,0
1395,180.23,1.74,0.28,0
1396,180.23,1.74,0.29,0
1397,180.23,1.74,0.3,0
1398,180.23,1.74,0.31,0
1399,180.23,1.74,0.32,0
1400,180.23,1.74,0.33,0
1401,180.23,1.74,0.34,0
1402,180.23,1.74,0.35,0
1403,180.23,1.74,0.36,0
1404,180.23,1.74,0.37,0
1405,180.23,1.74,0.38,0
1406,180.23,1.74,0.39,0
1407,180.23,1.74,0.4,0
1408,180.23,1.74,0.41,0
1409,180.23,1.74,0.42,0
1410,180.23,1.74,0.43,0
1411,180.23,1.74,0.44,0
1412,180.23,1.74,0.45,0
1413,180.23,1.74,0.46,0
1414,180.23,1.74,0.47,0
1415,180.23,1.74,0.48,0
1416,180.23,1.74,0.49,0
1417,180.23,1.74,0.5,0
1418,180.23,1.74,0.51,0
1419,180.23,1.74,0.52,0
1420,180.23,1.74,0.53,0
1421,180.23,1.74,0.54,0
1422,180.23,1.74,0.55,0
1423,180.23,1.74,0.56,0
1424,180.23,1.74,0.57,0
1425,180.23,1.74,0.58,0
1426,180.23,1.74,0.59,0
1427,180.23,1.75,0.01,0
1428,180.23,1.75,0.02,0
1429,180.23,1.75,0.03,0
1430,180.23,1.75,0.04,0
1431,180.23,1.75,0.05,0
1432,180.23,1.75,0.06,0
1433,180.23,1.75,0.07,0
1434,180.23,1.75,0.08,0
1435,180.23,1.75,0.09,0
1436,180.23,1.75,0.1,0
1437,180.23,1.75,0.11,0
1438,180.23,1.75,0.12,0
1439,180.23,1.75,0.13,0
1440,180.23,1.75,0.14,0
1441,180.23,1.75,0.15,0
1442,180.23,1.75,0.16,0
1443,180.23,1.75,0.17,0
1444,180.23,1.75,0.18,0
1445,180.23,1.75,0.19,0
1446,180.23,1.75,0.2,0
1447,180.23,1.75,0.21,0
1448,180.23,1.75,0.22,0
1449,180.23,1.75,0.23,0
1450,180.23,1.75,0.24,0
1451,180.23,1.75,0.25,0
1452,180.23,1.75,0.26,0
1453,180.23,1.75,0.27,0
1454,180.23,1.75,0.28,0
1455,180.23,1.75,0.29,0
1456,180.23,1.75,0.3,0
1457,180.23,1.75,0.31,0
1458,180.23,1.75,0.32,0
1459,180.23,1.75,0.33,0
1460,180.23,1.75,0.34,0
1461,180.23,1.75,0.35,0
1462,180.23,1.75,0.36,0
1463,180.23,1.75,0.37,0
1464,180.23,1.75,0.38,0
1465,180.23,1.75,0.39,0
1466,180.23,1.75,0.4,0
1467,180.23,1.75,0.41,0
1468,180.23,1.75,0.42,0
1469,180.23,1.75,0.43,0
1470,180.23,1.75,0.44,0
1471,180.23,1.75,0.45,0
1472,180.23,1.75,0.46,0
1473,180.23,1.75,0.47,0
1474,180.23,1.75,0.48,0
1475,180.23,1.75,0.49,0
1476,180.23,1.75,0.5,0
1477,180.23,1.75,0.51,0
1478,180.23,1.75,0.52,0
1479,180.23,1.75,0.53,0
1480,180.23,1.75,0.54,0
1481,180.23,1.75,0.55,0
1482,180.23,1.75,0.56,0
1483,180.23,1.75,0.57,0
1484,180.23,1.75,0.58,0
1485,180.23,1.75,0.59,0
1486,180.23,1.76,0.01,0
1487,180.23,1.76,0.02,0
